Sales Doc;Item;Material;Material entered;Matl Group;Description;ItCa;DlI;BilRl;Rj;Product hierarchy;UoM;Conversion factor;BUn;POitem;Customer Material Number;Usage;Overdel Tol;Underdel Tol;Dv;BusA;Prb;Net value;Curr;Order Quantity;Required deliv qty;Cumul confirmed qty;SU;Gross weight;Net weight;WUn;U;ComRl;DPrio;Plnt;ShPt;Route;Created on;Created by;Time;BOM key dt;Net price;per;UoM;Ret;AAG;OK;Cost;Value of invgross;Value w/o freight;Value of all bills;Freight cost;Subtotal 5;Bonus paid;Chngd on;Profit Ctr;MG 2;MG 3;MG 4;MG 5;Reasn;S;Credit price;Credit active;Exch rate;MPr;PrCat;Cost Est No;Costing Variant;Tax amount;Distance;Dis;Order Reason;Supplying plant;Minimum Quantity;Maximum Quantity;Max load size;Min load size;First Load
3405040;2350;000000000061819364;;050387;through sacrifice who moved had;zm00;;;;579809297301;M3;1;M3;002350;I end will to warp we do died ends;B0B;-2;-2;50;6858;0;68,02;EUR;366,700;366,700;366,700;M3;0,367;0,367;KG;;;3;6858;6858;GB8569;2128-01-23;Craig.Bryan;01:00:00;;167,98;1;M3;;56;;68.02;68,02;68,02;6,87;68,02;31.805,69;14.518,82;2241-12-12;0607085606;B45;;;B83;;;39,33;X;1;A;G;0;;13,60;9,828;MI;01;;18,829;28,776;1,553;0,002;2128-02-04
3405040;2360;000000000061819364;;050387;through sacrifice who moved had;zm00;;;;015238591209;TO;1;TO;002360;I end will to warp we do died ends;B0B;6;6;0;1142;0;68,02;EUR;415,800;415,800;415,800;TO;415.800,000;415.800,000;KG;X;B;3;1142;1142;GB6490;2128-03-08;Craig.Bryan;01:00:00;;198,55;1;TO;;65;;68.02;68,02;68,02;6,89;68,02;37.854,93;14.530,78;2242-02-21;0311728404;;;;B83;;;137,64;X;1;A;G;104214110;PPC4;13,60;17,342;MI;03;;25,626;16,848;7,857;0,334;2128-03-09
3405040;2370;000000000055543623;000000000072784637;088534;sits rabbit window ship asked show;ls09;;A;;015238591209;TO;1;TO;002370;ball want lots who numbers people;B0B;7;7;40;2590;0;68,02;US;437,100;437,100;437,100;TO;437,100;437,100;TO;;;3;2590;2590;GB7710;2128-02-04;Marquez.Gary;01:00:00;;93,02;1;TO;;75;;68.02;68,02;68,02;6,88;68,02;34.216,19;14.295,95;2241-11-26;0305461581;;B63;;B05;;E;108,26;X;1;A;B;103613536;PPC4;13,60;9,128;KM;03;;13,771;13,022;2,423;0,589;2128-02-10
3405040;2380;000000000005991736;000000000062967998;060096;books sacrifice I or maybe good;am91;;C;;994815992990;TO;1;TO;002380;;B0B;8;8;40;7920;0;68,02;US;502,000;502,000;502,000;TO;502.000,000;502.000,000;KG;X;;3;7920;7920;GB9619;2128-02-05;Marquez.Gary;01:00:00;;23,29;1;TO;;81;;68.02;68,02;68,02;6,94;68,02;33.171,79;12.379,05;2242-01-15;0305461581;;B63;;B05;;;125,95;X;1;;B;107884781;PPC4;13,60;0,276;MI;03;;14,459;11,526;10,799;0,513;2128-02-10
3405040;2390;000000000036684164;000000000077025623;021293;text it's my code lots discovered;rj98;;C;;447087460665;KG;1;KG;002390;;B0B;-4;-4;50;3896;0;68,02;US;406,500;406,500;406,500;KG;0,407;0,407;TO;X;;3;3896;3896;GB1895;2127-12-24;Marquez.Gary;01:00:00;;108,53;1;KG;;89;;68.02;68,02;68,02;6,93;68,02;33.470,52;13.020,16;2241-10-20;0319828531;;;;B58;;;59,84;X;1;;T;121636309;PPC4;13,60;3,529;KM;01;;15,165;19,196;11,400;0,521;2127-12-24
3405040;2400;000000000021561811;;049337;assert are will in headphones who;zd04;;A;;447087460665;KG;1;KG;002400;;B0B;-5;-5;80;3896;0;68,02;EUR;333,000;333,000;333,000;KG;0,333;0,333;TO;;;3;3896;3896;GB8365;2128-01-18;Marquez.Gary;01:00:00;;85,94;1;KG;;89;;68.02;68,02;68,02;6,94;68,02;33.863,31;15.552,16;2241-12-14;0904240264;B71;;;B58;;;132,77;X;1;A;;0;;13,60;10,583;MI;01;;24,449;21,492;2,188;0,430;2128-01-19
3405040;2410;000000000027470892;;073684;this end came numbers fire much;wr98;;;;107621695923;KG;1;KG;002410;sits visions show wicket we leader;B0B;5;5;80;3896;0;68,02;GBP;368,500;368,500;368,500;KG;368,500;368,500;KG;;B;3;3896;3896;GB6490;2128-01-23;Marquez.Gary;01:00:00;;-18,60;1;KG;;60;;68.02;68,02;68,02;6,91;68,02;30.772,10;14.495,73;2242-03-02;0901019446;B57;;;B58;;;140,25;X;1;;K;0;;13,60;9,207;MI;03;;18,244;28,748;10,895;-0,178;2128-01-26
3405041;2420;000000000027470892;;073684;this end came numbers fire much;wr98;;;;871283050356;TO;1;TO;002420;sits visions show wicket we leader;B0B;7;7;0;4840;100;119.096,60;US;460,600;460,600;460,600;TO;460.600,000;460.600,000;KG;;;3;4840;4840;GB1419;2128-01-21;Marquez.Gary;01:00:00;;194,70;1;TO;;20;;28882.14;8.586,42;4.296,63;6,90;119.096,60;29.236,49;14.622,43;2241-12-23;0901019446;;;;B58;;;23,66;X;1;;;117541157;PPC4;23.819,32;-1,544;KM;03;;10,811;15,334;9,006;0,481;2128-01-30
3405041;2430;000000000044347174;000000000061778543;040228;ill died sofa until ill open find;iq06;;;;871283050356;TO;1;TO;002430;out until from write should through;B0B;-6;-6;60;5696;100;119.096,60;US;404,500;404,500;404,500;TO;404,500;404,500;TO;X;;3;5696;5696;GB9008;2128-03-12;Marquez.Gary;01:00:00;;98,51;1;TO;;20;;27885.15;6.527,16;3.464,25;6,92;119.096,60;39.813,49;14.456,78;2242-03-31;0912606791;;;;B46;;;65,82;X;1;;;0;;23.819,32;-1,857;MI;03;;19,464;19,433;7,885;0,337;2128-03-22
3405042;2440;000000000044347174;000000000061778543;040228;ill died sofa until ill open find;iq06;;C;;190103435160;TO;1;TO;002440;out until from write should through;B0B;2;2;20;2831;100;115.968,20;US;443,100;443,100;443,100;TO;443,100;443,100;TO;;B;3;2831;2831;GB0509;2128-01-13;Marquez.Gary;01:00:00;;-42,56;1;TO;;93;;25162.92;7.298,22;4.369,73;6,89;115.968,20;22.511,02;14.084,77;2242-01-12;0051993527;;;;B30;;;17,35;X;1;;D;105903653;PPC4;23.193,64;20,139;MI;01;;24,024;16,270;7,881;0,645;2128-01-14
3405042;2450;000000000051234217;;028951;pique so island to captain window;ax92;X;A;;473921261800;TO;1;TO;002450;red leader to what demanded interest;B0B;0;0;60;2831;100;115.968,20;EUR;432,500;432,500;432,500;TO;432,500;432,500;TO;;;3;2831;2831;GB4906;2128-01-31;Marquez.Gary;01:00:00;;77,13;1;TO;;49;;29007.38;6.548,59;3.371,90;6,93;115.968,20;31.388,45;13.118,87;2241-01-02;0051993527;;;;B30;;;242,07;X;1;A;D;0;;23.193,64;3,817;KM;01;;22,766;20,193;5,580;0,354;2128-02-04
3405042;2460;000000000036432600;000000000066205946;077330;is lost text write to discovered;cz68;;A;ii;473921261800;TO;1;TO;002460;code sofa in red hid television;B0B;0;0;60;2831;100;115.968,20;GBP;319,700;319,700;319,700;TO;319.700,000;319.700,000;KG;;;3;2831;2831;GB0530;2128-02-16;McDonald.Danielle;01:00:00;;-23,29;1;TO;;49;;30747.96;8.498,70;4.876,52;6,95;115.968,20;21.602,54;15.779,22;2242-02-04;0267129818;;;;B30;;;80,49;X;1;A;J;0;;23.193,64;2,229;KM;03;;11,621;19,740;3,871;0,260;2128-02-16
3405042;2470;000000000074959379;000000000072220420;048131;while hat people hatch good keys;lj66;;;;473921261800;M3;1;M3;002470;magnetic will boon discovered want;B0B;-2;-2;80;3685;100;115.968,20;US;479,500;479,500;479,500;M3;1.102,850;1.102,850;TO;;B;3;3685;3685;GB4105;2128-03-10;McDonald.Danielle;01:00:00;;59,10;1;M3;;72;;38969.39;6.852,52;3.371,96;6,91;115.968,20;31.911,14;14.906,73;2242-03-03;0220864768;B43;B21;;B30;;;141,05;X;1;A;;0;;23.193,64;16,517;MI;01;;22,324;22,391;7,163;0,505;2128-03-13
3405042;2480;000000000024540744;000000000064508470;012126;keys through suspense where out;oi40;;;;542129604206;M3;1;M3;002480;sacrifice sofa dad hot the hold;B0B;-8;-8;20;5614;100;115.968,20;GBP;359,700;359,700;359,700;M3;827,310;827,310;TO;X;;3;5614;5614;GB8342;2128-03-03;McDonald.Danielle;01:00:00;;38,09;1;M3;;97;;28932.39;6.038,10;3.835,52;6,93;115.968,20;26.804,01;14.966,15;2242-03-14;0319258093;B92;;;B30;;;93,92;X;1;A;I;109910921;PPC4;23.193,64;21,750;MI;02;;13,900;26,371;5,311;0,335;2128-03-03
3405042;2490;000000000024540744;000000000064508470;012126;keys through suspense where out;oi40;;;;454599613974;KG;1;KG;002490;sacrifice sofa dad hot the hold;B0B;-2;-2;80;4693;100;115.968,20;US;298,800;298,800;298,800;KG;0,299;0,299;TO;;;3;4693;4693;GB8001;2128-01-04;McDonald.Danielle;01:00:00;;153,39;1;KG;;97;;28130.47;7.156,44;3.945,61;6,90;115.968,20;34.391,92;13.054,06;2241-11-06;0916474151;B92;;;B11;;;10,21;X;1;A;V;0;;23.193,64;8,784;MI;03;;10,535;25,315;6,818;0,399;2128-01-11
3405042;2500;000000000024540744;000000000064508470;012126;keys through suspense where out;oi40;;A;;454599613974;MIN;1;MIN;002500;sacrifice sofa dad hot the hold;B0B;0;0;80;6011;100;115.968,20;EUR;343,300;343,300;343,300;MIN;0,000;0,000;TO;;;3;6011;6011;GB1061;2128-03-03;McDonald.Danielle;01:00:00;;24,25;60;MIN;;64;;28916.35;6.147,23;4.083,86;6,96;115.968,20;29.930,29;14.838,26;2242-01-27;0330701439;;;;B11;;;70,91;X;1;;T;0;;23.193,64;9,376;MI;01;;17,890;20,815;8,047;0,583;2128-03-12
3405042;2510;000000000024540744;000000000064508470;012126;keys through suspense where out;oi40;;;;454599613974;KG;1;KG;002510;sacrifice sofa dad hot the hold;B0B;-5;-5;70;4893;100;115.968,20;GBP;347,900;347,900;347,900;KG;0,348;0,348;TO;;;3;4893;4893;GB1895;2128-03-06;McDonald.Danielle;01:00:00;;86,77;1;KG;;83;;27030.51;7.077,84;4.198,83;6,91;115.968,20;31.411,23;13.633,03;2242-02-20;0255962953;;;;B70;ZGB1;;124,19;X;1;A;T;0;;23.193,64;-4,782;MI;01;;13,572;25,255;3,520;0,590;2128-03-13
3405043;2520;000000000024540744;000000000064508470;012126;keys through suspense where out;oi40;X;A;;145786096110;KG;1;KG;002520;sacrifice sofa dad hot the hold;B0B;-3;-3;70;2419;100;70.217,98;US;265,800;265,800;265,800;KG;0,266;0,266;TO;;B;3;2419;2419;GB5526;2128-02-09;McDonald.Danielle;01:00:00;;-54,26;1;KG;;10;;26083.43;7.223,15;4.005,01;6,91;70.217,98;24.604,59;12.407,99;2241-12-26;0255962953;;;;B89;;;65,82;X;1;A;T;0;;14.043,60;-10,901;MI;03;;23,801;15,302;9,183;0,307;2128-02-13
3405043;2530;000000000050958902;000000000067271819;084720;they they boon speed pique is ill;up13;;A;;637771404565;TO;1;TO;002530;;B0B;1;1;80;2189;100;70.217,98;US;326,900;326,900;326,900;TO;326,900;326,900;TO;;;3;2189;2189;GB7392;2128-01-16;McDonald.Danielle;01:00:00;;76,19;1;TO;;43;;29000.66;7.546,53;3.754,21;6,94;70.217,98;31.814,76;14.934,38;2241-10-07;0678367981;B26;;;B78;;;54,24;X;1;A;;0;;14.043,60;14,865;MI;02;;24,913;24,590;7,407;0,821;2128-01-27
3405043;2540;000000000050958902;000000000067271819;084720;they they boon speed pique is ill;up13;;A;;577617666571;TO;1;TO;002540;;B0B;3;3;20;2189;100;70.217,98;US;328,700;328,700;328,700;TO;328,700;328,700;TO;;B;3;2189;2189;GB2266;2128-01-15;Stein.Tasha;01:00:00;;22,32;1;TO;;72;;31264.62;6.396,02;4.195,03;6,88;70.217,98;34.296,21;13.579,20;2242-03-13;0983813859;;B90;;B78;;;119,10;X;1;A;;0;;14.043,60;24,473;MI;01;;18,474;27,727;11,083;0,308;2128-01-20
3405043;2550;000000000050958902;000000000067271819;084720;they they boon speed pique is ill;up13;;A;;577617666571;MIN;1;MIN;002550;;B0B;1;1;20;3279;100;70.217,98;US;260,800;260,800;260,800;MIN;0,000;0,000;TO;;;3;3279;3279;GB9798;2128-03-06;Stein.Tasha;01:00:00;;-5,70;60;MIN;;59;;27559.66;5.740,71;3.324,03;6,89;70.217,98;33.917,18;14.538,77;2242-03-02;0091651523;;B90;;B78;;;-24,96;X;1;A;Z;121298823;PPC4;14.043,60;18,928;MI;01;;10,992;21,660;6,891;0,453;2128-03-09
3405044;2560;000000000050958902;000000000067271819;084720;they they boon speed pique is ill;up13;;A;;873622633995;MIN;1;MIN;002560;;B0B;1;1;70;6387;100;111.212,93;US;352,700;352,700;352,700;MIN;0,353;0,353;KG;;B;3;6387;6387;GB4782;2128-01-21;Stein.Tasha;01:00:00;;19,71;60;MIN;;43;;26572.58;6.334,23;3.776,75;6,92;111.212,93;25.913,98;15.194,42;2242-01-18;0278662747;;B90;;B59;;;-26,39;X;1;A;V;102481990;PPC4;22.242,59;14,379;KM;02;;27,109;16,928;8,534;0,277;2128-01-21
3405044;2570;000000000032511484;;015600;when text it's secretly assert;iv85;;C;;393421182902;MIN;1;MIN;002570;they build with computer moved;B0B;6;6;70;2801;100;111.212,93;US;260,300;260,300;260,300;MIN;0,000;0,000;TO;;;3;2801;2801;GB7222;2128-01-13;Stein.Tasha;01:00:00;;20,55;60;MIN;;35;;28852.67;6.877,32;2.193,44;6,85;111.212,93;30.016,76;13.917,80;2242-01-05;0200086706;;B00;;B36;;;202,67;X;1;A;L;0;;22.242,59;19,201;MI;01;;9,111;13,306;9,032;0,174;2128-01-13
3405044;2580;000000000036200083;000000000074089708;036763;handled lost on from to no library;wj94;X;C;;562174673500;MIN;1;MIN;002580;;B0B;7;7;70;2801;100;111.212,93;EUR;402,300;402,300;402,300;MIN;0,402;0,402;KG;;B;3;2801;2801;GB8991;2128-02-11;Rice.Lee;01:00:00;;24,90;60;MIN;;95;;29560.39;7.223,52;4.676,85;6,93;111.212,93;22.074,94;14.571,65;2241-12-23;0467822066;B13;;;B36;;;64,50;X;1;A;F;117778998;PPC4;22.242,59;7,878;MI;01;;18,034;13,697;8,407;0,523;2128-02-11
3405046;2590;000000000012696046;000000000074871258;002001;want television died generated;yx22;;;;088393004245;MIN;1;MIN;002590;;B0B;2;2;50;2801;60;104,61;US;404,500;404,500;404,500;MIN;0,404;0,404;KG;;;3;2801;2801;GB8097;2128-01-06;Burke.Caleb;01:00:00;;105,99;60;MIN;;72;;104.61;104,61;104,61;6,86;104,61;30.155,85;14.958,68;2242-01-07;0467822066;B13;;;B38;;;70,36;X;1;;H;111476477;PPC4;20,92;20,039;KM;01;;14,728;9,614;5,404;0,474;2128-01-10
3405046;2600;000000000048916686;000000000079330803;067261;through throw ball have days demanded;hq89;;A;;271410168038;MIN;1;MIN;002600;of good ill numbers library while;B0B;2;2;80;2801;60;104,61;EUR;489,700;489,700;489,700;MIN;0,490;0,490;KG;;;3;2801;2801;GB3147;2128-02-01;Carr.Donald;01:00:00;;94,56;60;MIN;;67;;104.61;104,61;104,61;6,94;104,61;31.684,38;13.860,00;2242-03-18;0467822066;B13;B57;;B20;;;-13,91;X;1;A;H;0;;20,92;2,714;MI;02;;13,965;21,392;4,338;0,651;2128-02-05
3405046;2610;000000000048916686;000000000079330803;067261;through throw ball have days demanded;hq89;;C;;271410168038;KG;1;KG;002610;of good ill numbers library while;B0B;-1;-1;80;8155;60;104,61;US;426,100;426,100;426,100;KG;426,100;426,100;KG;;;3;8155;8155;GB9200;2127-12-28;Carr.Donald;01:00:00;;-0,42;1;KG;;75;;104.61;104,61;104,61;6,86;104,61;37.025,50;14.455,85;2242-02-14;0984318019;B13;B57;;B78;;;141,28;X;1;A;H;0;;20,92;20,043;MI;01;;19,044;17,194;-1,011;0,400;2128-12-31
3405046;2620;000000000025684533;000000000077521940;058831;throw magnetic came ends web enter;fx49;;;;137888634110;KG;1;KG;002620;;B0B;8;8;60;3402;60;104,61;GBP;462,500;462,500;462,500;KG;462,500;462,500;KG;X;;3;3402;3402;GB2867;2128-02-16;Carr.Donald;01:00:00;;147,29;1;KG;;15;;104.61;104,61;104,61;6,89;104,61;27.040,57;15.838,64;2242-01-24;0112803710;;B57;;B76;;;-62,15;X;1;A;H;0;;20,92;-1,389;MI;01;;16,403;20,047;11,446;0,181;2128-02-22
3405046;2630;000000000047727864;000000000074712425;053261;throw hid end build island was;ya62;;A;;137888634110;KG;1;KG;002630;to monster what build show had;B0B;9;9;60;2108;60;104,61;GBP;265,500;265,500;265,500;KG;265,500;265,500;KG;;;3;2108;2108;GB8365;2128-02-11;Carr.Donald;01:00:00;;-9,08;1;KG;;15;;104.61;104,61;104,61;6,94;104,61;24.432,42;14.581,92;2241-12-15;0502001556;;;;B76;;;55,55;X;1;;I;0;;20,92;14,596;MI;03;;35,693;21,253;11,698;0,364;2128-02-13
3405046;2640;000000000047727864;000000000074712425;053261;throw hid end build island was;ya62;;C;;688587225539;MIN;1;MIN;002640;to monster what build show had;B0B;2;2;80;6719;60;104,61;US;398,400;398,400;398,400;MIN;0,000;0,000;TO;X;;3;6719;6719;GB1061;2128-02-09;Carr.Donald;01:00:00;;29,22;60;MIN;;64;;104.61;104,61;104,61;6,91;104,61;32.372,12;14.731,63;2242-02-14;0649214127;;;;B77;;;132,15;X;1;A;I;0;;20,92;13,120;MI;02;;20,664;25,613;8,563;-0,090;2128-02-12
3405047;2650;000000000075003331;000000000077915592;068344;is should headphones this when;md64;X;A;;855333484610;MIN;1;MIN;002650;pull lost or maybe where do generated;B0B;0;0;80;4837;100;105.817,59;GBP;427,600;427,600;427,600;MIN;0,428;0,428;KG;;;3;4837;4837;GB8308;2128-02-22;Carr.Donald;01:00:00;;102,19;60;MIN;;64;;21829.08;6.012,08;2.164,50;6,90;105.817,59;27.693,75;13.377,14;2242-02-23;0453183649;B26;B58;;B77;;;-24,71;X;1;A;U;0;;21.163,52;14,363;KM;02;;8,182;24,031;9,517;0,489;2128-02-28
3405047;2660;000000000075003331;000000000077915592;068344;is should headphones this when;md64;X;;;855333484610;MIN;1;MIN;002660;pull lost or maybe where do generated;B0B;8;8;20;4837;100;105.817,59;US;401,500;401,500;401,500;MIN;0,000;0,000;TO;;;3;4837;4837;GB8308;2128-02-22;Carr.Donald;01:00:00;;108,57;60;MIN;;64;;28677.75;6.796,96;4.003,05;6,86;105.817,59;32.757,82;14.638,60;2242-02-11;0272134539;;B58;;B46;;E;79,49;X;1;A;K;111504305;PPC4;21.163,52;9,511;KM;02;;33,223;16,699;13,929;0,521;2128-02-28
3405047;2670;000000000075108167;;014873;moved suspense on so visions library;ui36;X;;;855333484610;TO;1;TO;002670;caves out my is do came are dad;B0B;4;4;70;2269;100;105.817,59;GBP;365,900;365,900;365,900;TO;365,900;365,900;TO;;;3;2269;2269;GB3434;2128-01-30;Carr.Donald;01:00:00;;18,26;1;TO;;64;;24023.49;5.353,14;3.096,43;6,96;105.817,59;35.002,19;13.993,40;2242-02-14;0272134539;;;;B46;ZGB1;;86,42;X;1;;;0;;21.163,52;9,609;KM;01;;11,709;17,750;6,019;0,203;2128-01-30
3405047;2680;000000000075108167;;014873;moved suspense on so visions library;ui36;;A;;855333484610;TO;1;TO;002680;caves out my is do came are dad;B0B;3;3;70;9036;100;105.817,59;EUR;456,000;456,000;456,000;TO;456,000;456,000;TO;;;3;9036;9036;GB4510;2127-12-25;Carr.Donald;01:00:00;;16,88;1;TO;;64;;29509.75;6.780,38;3.712,73;6,83;105.817,59;28.420,54;14.245,62;2242-01-11;0113740853;B40;;;B28;;;102,69;X;1;;H;0;;21.163,52;14,828;MI;03;;19,545;17,730;3,685;0,286;2127-12-27
3405047;2690;000000000075108167;;014873;moved suspense on so visions library;ui36;X;A;;855333484610;TO;1;TO;002690;caves out my is do came are dad;B0B;1;1;30;9036;100;105.817,59;GBP;455,900;455,900;455,900;TO;455,900;455,900;TO;;;3;9036;9036;GB0622;2128-12-29;Carr.Donald;01:00:00;;29,21;1;TO;;14;;20493.7;7.062,19;4.066,93;6,90;105.817,59;36.886,98;13.706,53;2242-01-05;0113740853;B40;;;B87;;;-54,92;X;1;;M;0;;21.163,52;16,321;MI;03;;17,643;14,881;3,171;0,752;2128-01-02
3405047;2700;000000000076443110;000000000073623171;040459;wicket light in end out as much;zf64;;C;;705393052831;M3;1;M3;002700;else visions came assert white;B0B;-1;-1;30;5258;100;105.817,59;GBP;455,600;455,600;455,600;M3;1.047,880;1.047,880;TO;;;3;5258;5258;GB2088;2128-02-05;Carr.Donald;01:00:00;;-35,43;1;M3;;14;;22997.98;7.549,66;4.165,74;6,92;105.817,59;28.270,21;15.956,45;2242-03-07;0986319638;;;;B87;;;282,10;X;1;;J;0;;21.163,52;-1,157;KM;02;;12,282;24,051;8,526;0,380;2128-02-05
3405047;2710;000000000076443110;000000000073623171;040459;wicket light in end out as much;zf64;;C;;165233504875;M3;1;M3;002710;else visions came assert white;B0B;12;12;80;5843;100;105.817,59;EUR;317,400;317,400;317,400;M3;730,020;730,020;TO;;B;3;5843;5843;GB0063;2128-01-01;Carr.Donald;01:00:00;;54,99;1;M3;;49;;27193.11;5.769,90;3.265,10;6,90;105.817,59;37.123,78;14.038,81;2242-01-21;0986319638;B40;;;B98;;;217,30;X;1;;L;114985825;PPC4;21.163,52;20,220;KM;01;;15,410;28,869;4,979;0,258;2128-01-01
3405047;2720;000000000076443110;000000000073623171;040459;wicket light in end out as much;zf64;;;aj;165233504875;TO;1;TO;002720;else visions came assert white;B0B;-6;-6;40;5845;100;105.817,59;US;423,200;423,200;423,200;TO;423,200;423,200;TO;;B;3;5845;5845;GB8342;2128-02-10;Wolfe.Alisha;01:00:00;;-17,60;1;TO;;92;;38810.7;6.669,78;3.221,25;6,93;105.817,59;33.826,40;13.649,48;2242-02-02;0605158831;B40;;;B98;;;161,96;X;1;;L;0;;21.163,52;25,838;KM;02;;28,341;27,244;9,568;0,641;2128-02-13
3405048;2730;000000000076443110;000000000073623171;040459;wicket light in end out as much;zf64;;;;061574361817;TO;1;TO;002730;else visions came assert white;B0B;0;0;70;5845;30;84.668,83;GBP;497,600;497,600;497,600;TO;497,600;497,600;TO;;B;3;5845;5845;GB6589;2128-03-15;Wolfe.Alisha;01:00:00;;-17,28;1;TO;;27;;31730.81;7.109,93;3.892,40;6,89;84.668,83;23.856,83;14.084,61;2242-02-01;0475988651;B40;;;B82;ZGB1;;86,18;X;1;A;H;110650143;PPC4;16.933,77;9,186;MI;02;;17,796;26,825;11,432;0,362;2128-03-19
3405048;2740;000000000058331245;;020727;speed constantly it fire in sill;ip32;X;;;829470366661;TO;1;TO;002740;pull pique sacrifice demanded of;B0B;-4;-4;70;5845;30;84.668,83;GBP;291,300;291,300;291,300;TO;291,300;291,300;TO;;B;3;5845;5845;GB7200;2128-02-18;Wolfe.Alisha;01:00:00;;120,41;1;TO;;64;;28683.98;5.962,23;3.113,01;6,94;84.668,83;20.008,41;14.331,48;2242-01-29;0330701439;B44;;;B78;;;169,08;X;1;;H;101214828;PPC4;16.933,77;0,023;MI;02;;19,733;20,069;1,823;0,541;2128-02-24
3405048;2750;000000000058331245;;020727;speed constantly it fire in sill;ip32;;;;385664020273;TO;1;TO;002750;pull pique sacrifice demanded of;B0B;-1;-1;50;1324;30;84.668,83;US;538,700;538,700;538,700;TO;538,700;538,700;TO;X;B;3;1324;1324;GB0247;2128-02-11;Wolfe.Alisha;01:00:00;;-11,06;1;TO;;92;;29574.57;6.664,89;2.579,19;6,94;84.668,83;24.567,53;14.757,24;2242-01-21;0711638978;B44;;;B28;;;100,35;X;1;;;121092132;PPC4;16.933,77;-8,510;MI;02;;27,990;23,334;6,931;0,282;2128-02-13
3405048;2760;000000000010066348;000000000065701073;078204;sill to badly trees want came automatically;dq74;;C;;385664020273;M3;1;M3;002760;captain so had visions pull window;B0B;6;6;50;6019;30;84.668,83;US;297,300;297,300;297,300;M3;683,790;683,790;TO;X;;3;6019;6019;GB4512;2128-02-29;Wolfe.Alisha;01:00:00;;151,64;1;M3;;92;;28095.64;8.404,89;3.480,70;6,90;84.668,83;24.177,97;16.600,95;2242-03-03;0711638978;;;;B28;;E;71,73;X;1;A;;0;;16.933,77;27,215;KM;02;;18,128;5,121;10,104;0,672;2128-02-29
3405048;2770;000000000042225904;000000000070171339;003277;magnetic headphones ship code list;xp04;;C;;385664020273;TO;1;TO;002770;warp world from had out always;B0B;-1;-1;70;4459;30;84.668,83;EUR;382,200;382,200;382,200;TO;382.200,000;382.200,000;KG;;;3;4459;4459;GB8097;2128-01-17;Wolfe.Alisha;01:00:00;;47,29;1;TO;;51;;30639.77;6.881,17;4.360,43;6,94;84.668,83;26.866,52;13.413,51;2241-11-30;0966045762;;;;B32;;;153,50;X;1;;;107110478;PPC4;16.933,77;12,036;KM;02;;24,002;26,300;2,151;0,507;2128-01-24
3405048;2780;000000000007724784;000000000072400149;031393;on window throw came in books find;aj01;;A;;885989546169;KG;1;KG;002780;;B0B;10;10;70;4459;30;84.668,83;GBP;397,000;397,000;397,000;KG;397,000;397,000;KG;X;;3;4459;4459;GB9008;2128-01-13;Wolfe.Alisha;01:00:00;;31,87;1;KG;;27;;39665.48;6.715,22;2.583,82;6,94;84.668,83;32.962,31;14.577,82;2242-01-12;0038100164;;;;B32;;;113,40;X;1;;V;114349413;PPC4;16.933,77;8,233;MI;02;;25,593;17,746;9,349;0,524;2128-01-15
3405048;2790;000000000001459742;000000000075537879;028620;are web they ending or with of;lc83;;A;;979468891882;KG;1;KG;002790;suspense ill list probably who;B0B;0;0;70;3574;30;84.668,83;EUR;287,900;287,900;287,900;KG;0,288;0,288;TO;;;3;3574;3574;GB7355;2128-02-15;Wolfe.Alisha;01:00:00;;-36,72;1;KG;;12;;24368.4;6.667,05;2.075,28;6,88;84.668,83;21.287,22;14.896,39;2242-02-01;0038100164;;;;B32;;;151,97;X;1;;T;107743415;PPC4;16.933,77;0,414;MI;03;;16,541;23,473;6,125;0,414;2128-02-16
3405048;2800;000000000001459742;000000000075537879;028620;are web they ending or with of;lc83;X;;;471543784326;KG;1;KG;002800;suspense ill list probably who;B0B;9;9;10;3617;30;84.668,83;EUR;420,800;420,800;420,800;KG;0,421;0,421;TO;X;B;3;3617;3617;GB7355;2128-04-01;Wolfe.Alisha;01:00:00;;-1,78;1;KG;;92;;24270.4;8.176,16;4.092,74;6,94;84.668,83;38.268,47;14.574,31;2242-03-29;0262706999;;;;B32;;;34,13;X;1;A;J;0;;16.933,77;10,626;KM;02;;14,630;10,641;10,188;0,593;2128-04-01
3405048;2810;000000000001459742;000000000075537879;028620;are web they ending or with of;lc83;;C;;656100871900;TO;1;TO;002810;suspense ill list probably who;B0B;6;6;60;8006;30;84.668,83;GBP;307,500;307,500;307,500;TO;307.500,000;307.500,000;KG;;;3;8006;8006;GB0247;2128-01-03;Wolfe.Alisha;01:00:00;;128,21;1;TO;;61;;19109.02;6.269,08;3.718,61;6,85;84.668,83;36.304,67;13.874,51;2241-10-18;0262706999;;;B32;B32;ZGB1;;251,73;X;1;A;;106799078;PPC4;16.933,77;3,819;KM;03;;14,462;27,346;10,093;0,990;2128-01-05
