DOC_NUMBER;QUOT_FROM;DOC_TYPE;ORD_REASON;QUOT_TO;COMP_CODE;BILL_BLOCK;LOC_CURRCY;SOLD_TO;RATE_TYPE;GN_CUSTOM;CUST_GRP1;CUST_GRP2;CUST_GRP3;CUST_GRP4;CUST_GRP5;DEL_BLOCK;STAT_CURR;DOC_CATEG;DOC_CATEGR;SALES_OFF;SALES_GRP;SALESORG;DISTR_CHAN;CREATEDON;DOC_CURRCY;SALESEMPLY;DIV_HEAD;REQ_DATE;FISCVARNT;ORDERS
3405495;2013-05-03;ZSIN;ZV6;9999-12-31;GB10;G0;KZT;1060170836;M;HAMPTON-DEVELOPMENT;;;DEW;;;;KZT;L;;GB10;;PL10;1;2013-06-29;;;20;;K4;8
3405496;2013-05-03;ZWE;B01;9999-12-31;NL11;G0;KZT;1060170836;;ABBA-REALTY;104;;;;;;KZT;C;;GB10;;PL10;1;2013-06-29;;;20;;K4;1
3405497;2013-05-03;ZWE;B01;9999-12-31;NL11;G0;KZT;1073861953;KZ;RIVERDALE-SOFTWARE;102;;;;;ZG;KZT;L;;PLLO;;PL10;1;2013-06-29;;;20;;K4;4
3405498;2013-05-03;ZWE;B01;9999-12-31;NL11;G0;KZT;1073861953;;ELLENTON-MOTORS;;3;;;;;KZT;G;;PLF4;211;PL10;1;2013-06-29;;;20;;K4;3
3405499;2013-05-03;ZWE;B01;9999-12-31;RO30;G0;KZT;1073861953;KZ;WESTWOOD-MOTORSERVICES;;;;;;ZG;KZT;G;;PLAL;;RO30;1;2013-06-29;;;20;;K4;4
3405500;2013-05-03;YO03;ZV4;9999-12-31;RO30;G0;KZT;1073861953;;GROVELAND-ACCOUNTING;;;;;;ZG;KZT;C;;PLOR;28;RO30;1;2013-06-29;;;20;;K4;1
3405501;2013-05-03;YO03;ZV7;9999-12-31;10;G0;KZT;1058621932;;MCINTOSH-DEVELOPMENT;103;;;;;;KZT;C;;PLAF;28;RO30;1;2013-06-29;;;20;;K4;1
3405502;2013-05-03;ZWES;ZV4;9999-12-31;10;G0;KZT;1058621932;M;HOMER-TRAVEL;104;;;;;;KZT;G;;;;RO30;1;2013-06-29;;;20;;K4;4
3405503;2013-11-23;ZSAS;ZV4;9999-12-31;RO30;G0;PLN;1058621932;;JACKSON-DEVELOPMENT;103;;;;;;KZT;H;;;28;UA10;1;2013-06-29;;;20;;K4;1
3405504;2013-11-23;ZSAS;ZV4;9999-12-31;RO30;G0;PLN;1058621932;;COOLIDGE-INSURANCE;102;;;;;ZG;PLN;B;;DE04;21;PL10;1;2013-06-29;;;20;;K4;8
3405505;2013-11-23;ZSAR;ZV4;9999-12-31;GE10;G0;PLN;1058621932;;GREENSBORO-TRAVEL;106;;;;;;PLN;C;;PLA9;25;PL10;1;2013-06-29;;;20;;K4;8
3405506;2013-11-23;ZSAR;ZV4;9999-12-31;GE10;G0;PLN;1065681555;;MORVEN-SERVICES;;;;;;;PLN;H;;DE15;;UA10;1;2013-06-29;;;20;;K4;2
3405507;2013-11-23;ZWEN;ZV4;9999-12-31;GE10;G0;PLN;1065681555;;JASPER-SOFTWARE;;;;;;;EUR;G;;PLAF;;GB10;1;2013-06-29;;;20;;K4;7
3405508;2013-04-01;YC01;ZV4;9999-12-31;GB10;G0;PLN;1065681555;;GROVELAND-LANDSCAPING;102;;;;;;PLN;H;;PLA6;20;GB10;1;2013-06-29;;;60;;K4;3
3405509;2013-04-01;YC01;ZV4;9999-12-31;GB10;G0;PLN;1065681555;M;BOWMAN-MEDICALSUPPLIES;;;;;;;PLN;L;;;;GB10;1;2013-06-29;;;60;;K4;4
3405510;2013-04-01;YI04;ZV4;9999-12-31;BE10;G0;PLN;1065681555;;TRUDIE-MANUFACTURING;104;;;;;;PLN;B;;PLO9;;GB10;1;2013-01-26;;;60;;K4;8
3405511;2013-04-01;YI04;B02;9999-12-31;BE10;G0;SEK;1073074949;KZ;BOSTON-ACCOUNTING;;3;;;;;PLN;B;;DE08;23;RO60;1;2013-01-26;;;60;;K4;3
3405512;2013-11-14;YI04;B02;9999-12-31;RU11;G0;SEK;1073074949;;RICEBORO-FURNISHINGS;;;;;;;SEK;C;;PLOU;;RO60;1;2013-01-26;;;60;;K4;3
3405513;2013-11-14;ZSIN;ZV6;9999-12-31;RO60;G0;SEK;1073074949;;KINGSBAYBASE-CAFE;;;CYY;;;;UAH;B;;;;140;1;2013-01-26;;;60;;K4;1
3405514;2013-11-14;ZSIN;ZV4;9999-12-31;RO60;G0;GBP;1045583470;;OXFORD-PROSERVICES;;;ROG;;;;SEK;C;;PLA6;;10;1;2013-01-26;;;60;;K4;2
3405515;2013-11-14;ZSIS;ZV4;9999-12-31;RO60;G0;GBP;1031304925;;MONTGOMERY-INDUSTRIES;104;;;;;ZG;GBP;L;;;212;10;1;2013-01-26;;;60;;K4;7
3405516;2013-10-15;ZWE;ZV6;9999-12-31;RO60;G0;GBP;1031304925;KZ;JACKSON-STUDIOS;;;;;;ZG;GBP;C;;PLL0;29;10;1;2013-01-26;;;60;;K4;5
3405517;2013-10-15;YO01;ZV6;9999-12-31;GB30;G0;GBP;1031304925;;EATONTON-INSURANCE;;;;;;;GBP;H;;PLH4;;RO30;1;2013-01-26;;;60;;K4;3
3405518;2013-10-15;ZWES;ZV6;9999-12-31;GB30;G0;GBP;1058910625;;PELHAM-DEVELOPMENT;;;;;;;GBP;B;;PLL0;;RO30;1;2013-01-26;;;60;;K4;1
3405519;2013-10-15;ZWES;ZV4;9999-12-31;RO30;G0;RON;1058910625;;MCINTYRE-SOFTWARE;;;;;;ZG;GBP;G;;PLLO;;RO30;1;2013-01-26;;;60;;K4;1
3405520;2013-10-15;ZWES;ZV7;9999-12-31;10;G0;RON;1058910625;;HARTWELL-ACCOUNTING;;;;;;;RON;L;;;;RU10;1;2013-01-21;;;60;;K4;8
3405521;2013-04-29;ZWES;ZV7;9999-12-31;GE10;G0;RON;1058910625;KZ;PORTAL-TEXTILES;;;;;;;RON;L;;;211;RU10;1;2013-05-10;;;60;;K4;7
3405522;2013-04-29;ZSAS;ZV4;9999-12-31;GE10;G0;RON;1071403623;;THOMASVILLE-SERVICES;106;;;;;;RON;B;;PLA9;28;KZ10;1;2013-05-10;;;60;;K4;8
3405523;2013-04-29;ZSAS;ZV7;9999-12-31;RO10;G0;RON;1071403623;;BARWICK-MOTORSERVICES;104;;;;;;RON;L;;;;KZ10;1;2013-05-10;;;20;;K4;4
3405524;2013-04-29;ZSAS;ZV7;9999-12-31;RO10;G0;RON;1071403623;;ELLENTON-GYMNASIUM;;;;;;;RON;L;;PLF4;;KZ10;1;2013-05-10;;;20;;K4;4
3405525;2013-04-29;ZSE2;B01;9999-12-31;RO10;G0;RON;1071403623;;WESTPOINT-CAFE;;;;;;ZG;RON;B;;;;NL11;1;2013-05-10;;;10;;K4;6
3405526;2013-04-25;ZSE2;B01;9999-12-31;GB10;G0;RON;1071403623;KZ;EASTMAN-ACCOUNTING;103;;;;;;RON;B;;PLLK;;NL11;1;2013-05-10;;;60;;K4;1
3405527;2013-04-25;ZPL3;B01;9999-12-31;GB10;G0;RON;1071403623;M;SYCAMORE-MOTORS;;;;;;ZG;RON;B;;;;GB30;1;2013-05-10;;;60;;K4;4
3405528;2013-04-25;ZPL3;B01;9999-12-31;RO30;G0;RON;1071403623;;TUCKER-FURNISHINGS;103;2;;;;;RON;B;;PLDA;26;GB30;1;2013-05-10;;;60;;K4;6
3405529;2013-04-25;YO12;ZV4;9999-12-31;NL11;G0;RON;1071403623;M;CAMILLA-DEVELOPMENT;;;;;;;RON;C;;;;PL10;1;2013-05-10;;;40;;K4;1
3405530;2013-04-25;ZSIN;ZV4;9999-12-31;10;G0;RON;1071403623;;MCINTYRE-ACCOUNTING;103;;;;;;RON;B;;;24;PL10;1;2013-05-10;;;40;;K4;7
3405531;2013-04-25;ZSAN;ZV4;9999-12-31;PL10;G0;RON;1071403623;;HIAWASSEE-REALTY;;;;;;;RON;C;;PLF3;;PL10;1;2013-05-10;;;40;;K4;3
3405532;2013-04-25;YO12;ZV6;9999-12-31;PL10;G0;RON;1071403623;;BUFORD-SIGNS;106;;;;;;RON;G;;PLLB;;PL10;1;2013-05-10;;;40;;K4;2
3405533;2013-04-25;YC01;ZV6;9999-12-31;RU11;G0;RON;1078312970;;WILLACOOCHEE-ACCOUNTING;;;;;;;RON;G;;PLO2;;PL10;1;2013-05-10;;;80;;K4;8
3405534;2013-04-25;ZPL1;B01;9999-12-31;UA10;G0;RON;1056484380;M;BADEN-FURNISHINGS;;;;;;;RON;L;;;;PL10;1;2013-05-10;;;20;;K4;8
3405535;2013-04-25;YO01;B01;9999-12-31;140;G0;RON;1056484380;;EVERITT-MEDICALSUPPLIES;;;;;;;RON;B;;PLD1;;UA10;1;2013-05-10;;;20;;K4;8
3405536;2013-04-25;ZSI;B01;9999-12-31;140;G0;RON;1056484380;;THOMSON-SOFTWARE;;;;;;;RON;C;;PLLB;;RO60;1;2013-05-10;;;20;;K4;4
3405537;2013-04-25;ZSI;B02;9999-12-31;140;G0;RON;1056484380;;ELLABELLE-SERVICES;104;;DED;;;;RON;H;;GB01;;RO60;1;2013-05-10;;;20;;K4;7
3405538;2013-04-30;ZSI;ZV4;9999-12-31;NL11;G0;RON;1056484380;KZ;SWAINSBORO-MANUFACTURING;102;;;;;ZG;RON;C;;;28;GB10;1;2013-05-10;;;20;;K4;4
3405539;2013-04-30;ZSI;ZV6;9999-12-31;NL11;G0;RON;1056484380;;EATONTON-FURNISHINGS;;;;;;;RON;G;;GB03;28;GB10;1;2013-05-10;;;20;;K4;2
3405540;2013-04-30;ZSI;ZV6;9999-12-31;RU10;G0;RON;1056484380;KZ;OXFORD-INDUSTRIES;102;;;;;;GBP;G;;;;GB10;1;2013-05-10;;;20;;K4;2
3405541;2013-01-26;ZPL3;ZV6;9999-12-31;RU10;G0;RON;1043559817;;MEIGS-MEDICALSUPPLIES;;;;;;;RUB;C;;;210;GB10;1;2013-05-10;;;20;;K4;2
3405542;2013-01-26;ZPL3;B02;9999-12-31;PL10;G0;RON;1065587112;;GLENWOOD-STUDIOS;104;;;;;;RON;L;;;211;GB10;1;2013-05-10;;;20;;K4;4
3405543;2013-01-26;ZPL3;B02;9999-12-31;KZ10;G0;RON;1065587112;;PEMBROKE-INSURANCE;;;;;;;RON;C;;PLF0;;GB10;1;2013-05-10;;;20;;K4;6
3405544;2013-01-26;ZPL3;ZV4;9999-12-31;KZ10;G0;RON;1065587112;;LEESBURG-OFFICESUPPLIES;102;;;;;;RON;G;;GB03;;GB10;1;2013-05-10;;;20;;K4;1
3405545;2013-01-26;ZPL3;ZV4;9999-12-31;KZ10;G0;RON;1065587112;;ALBANY-INSURANCE;;;;;;;RON;C;;DE01;212;GB10;1;2013-05-10;;;20;;K4;2
3405546;2013-11-02;YO03;ZV6;9999-12-31;PL10;G0;RON;1065587112;;TIFTON-GYMNASIUM;;;ROG;;;;RON;H;;PLDA;24;GE10;1;2013-05-10;;;20;;K4;2
3405547;2013-11-02;YO03;ZV4;9999-12-31;PL10;G0;RON;1065587112;;HOBOKEN-TRAVEL;;;;;;;KZT;L;;DE30;;RO10;1;2013-05-10;;;10;;K4;7
3405548;2013-11-02;YO03;ZV4;9999-12-31;PL10;G0;RON;1065587112;;FRUITLAND-FURNISHINGS;;;;;;;RON;G;;PLD1;;RO10;1;2013-05-10;;;10;;K4;3
3405549;2013-11-02;ZDMS;ZV4;9999-12-31;140;G0;RON;1065587112;;BERKELEYLAKE-TRAVEL;106;3;CYY;;;;RON;B;;;211;GB30;1;2013-05-10;;;10;;K4;1
3405550;2013-11-02;ZDMS;ZV4;9999-12-31;140;G0;RON;1031447054;;MORROW-ACCOUNTING;;;;;;;RON;L;;DE09;;GB30;1;2013-05-10;;;10;;K4;6
3405551;2013-11-02;ZDMS;B01;9999-12-31;RO30;G0;RON;1031447054;;COLLEGEPARK-CAFE;;;;;;;RON;L;;PLLB;;GB30;1;2013-01-04;;;10;;K4;3
3405552;2013-11-02;ZSE2;B01;9999-12-31;SE10;G0;RON;1031447054;;GARFIELD-ACCOUNTING;;;;;;ZG;RON;C;;;211;SE10;1;2013-07-24;;;10;;K4;1
3405553;2013-11-02;YI04;B01;9999-12-31;RU10;G0;RON;1031447054;;GROVETOWN-SERVICES;;;;;;;RON;H;;;212;GB30;1;2013-07-24;;;10;;K4;5
3405554;2013-11-02;ZSI;B01;9999-12-31;RU10;G0;RON;1031447054;M;GREENVILLE-MANUFACTURING;;3;;;;;RON;H;;DE02;28;GB30;1;2013-07-24;;;10;;K4;3
3405555;2013-11-02;ZSI;B01;9999-12-31;RU10;G0;RON;1031447054;;BUFORD-CAFE;;;;;;;RON;C;;PLPA;26;GB30;1;2013-07-24;;;10;;K4;1
3405556;2013-11-02;ZPL2;B01;9999-12-31;RU10;G0;UAH;1059192447;;INAHA-SIGNS;;;;;;;RON;L;;GB01;27;NL11;1;2013-05-13;;;10;;K4;5
3405557;2013-11-02;ZSAN;ZV4;9999-12-31;RU10;G0;UAH;1059192447;;TEMPLE-GYMNASIUM;104;;;;;;UAH;L;;GB10;;NL11;1;2013-05-13;;;10;;K4;6
3405558;2013-02-08;ZSAN;B02;9999-12-31;RU11;G0;UAH;1059192447;;OCILLA-TEXTILES;;;;;;;UAH;H;;DE15;;NL11;1;2013-05-13;;;10;;K4;2
3405559;2013-02-08;ZSAN;ZV4;9999-12-31;RU11;G0;UAH;1059192447;;SANDERSVILLE-SERVICES;;;;;;;UAH;G;;PLD1;27;PL10;1;2013-05-13;;;10;;K4;6
3405560;2013-02-08;ZPLZ;ZV4;9999-12-31;RU11;G0;UAH;1064171221;;OFFERMAN-OFFICESUPPLIES;;;;;;;UAH;H;;PLO2;;PL10;1;2013-05-13;;;10;;K4;6
3405561;2013-02-08;ZWEN;ZV7;9999-12-31;RU11;G0;UAH;1064171221;;BALDWIN-DEVELOPMENT;;2;;;;;UAH;L;;PLOF;25;PL10;1;2013-05-13;;;10;;K4;3
3405562;2013-02-08;ZWEN;ZV6;9999-12-31;140;G0;UAH;1064171221;KZ;WRIGHTSVILLE-MEDICALSUPPLIES;;;;;;ZG;UAH;G;;PLOF;;PL10;1;2013-05-13;;;60;;K4;8
3405563;2013-02-08;ZPL2;B01;9999-12-31;140;G0;UAH;1064171221;;ATHENS-PROSERVICES;;;;;;ZG;UAH;B;;;;PL10;1;2013-05-13;;;60;;K4;3
3405564;2013-02-08;ZPL1;B01;9999-12-31;SE10;G0;UAH;1064171221;M;HIRAM-FURNISHINGS;;;;;;;UAH;G;;PLL1;25;140;1;2013-05-13;;;60;;K4;8
3405565;2013-02-08;YC01;ZV4;9999-12-31;GB10;G0;UAH;1075543683;KZ;HAHIRA-BAKERY;;;;;;;UAH;H;;DE05;;RO60;1;2013-06-25;;;10;;K4;5
3405566;2013-02-08;YC01;ZV4;9999-12-31;GB10;G0;UAH;1074199630;;HAMILTON-DEVELOPMENT;;;;;;;UAH;B;;;;RO60;1;2013-06-25;;;10;;K4;2
3405567;2013-02-08;YQ02;ZV4;9999-12-31;GB10;G0;UAH;1074199630;KZ;EDITH-DEVELOPMENT;106;;;;;;UAH;L;;;;RO60;1;2013-06-25;;;10;;K4;2
3405568;2013-02-08;YQ02;B02;9999-12-31;GB10;G0;UAH;1074199630;;LAKELAND-FURNISHINGS;;;DEW;;;;UAH;B;;PLAF;;UA10;1;2013-08-01;;;30;;K4;2
3405569;2013-02-08;YQ02;ZV7;9999-12-31;GB10;G0;UAH;1071175881;KZ;DAKOTA-CAFE;106;;;;;;UAH;C;;PLP4;29;UA10;1;2013-08-01;;;30;;K4;7
3405570;2013-02-08;YO12;ZV7;9999-12-31;GB30;G0;UAH;1071175881;;EASTPOINT-INDUSTRIES;103;2;;;;;PLN;C;;;;UA10;1;2013-08-01;;;30;;K4;2
3405571;2013-02-08;ZSIN;ZV6;9999-12-31;RU11;G0;UAH;1071175881;;LULATON-LANDSCAPING;;;;;;;UAH;B;;;;UA10;1;2013-08-01;;;30;;K4;4
3405572;2013-02-08;ZSI;B02;9999-12-31;RU11;G0;UAH;1071175881;M;MCINTOSH-TRAVEL;;;;;;;UAH;G;;PLOR;;RU11;1;2013-08-01;;;30;;K4;7
3405573;2013-02-08;ZSI;B02;9999-12-31;RU11;G0;UAH;1071175881;;DAWSONVILLE-MOTORSERVICES;;;;;;;UAH;H;;DE05;26;RU11;1;2013-08-01;;;60;;K4;4
3405574;2013-02-08;ZSI;B02;9999-12-31;BE10;G0;UAH;1087485897;;BACONTON-GYMNASIUM;103;;;;;;RUB;B;;PLA6;;RO10;1;2013-08-01;;;60;;K4;6
3405575;2013-10-11;ZSI;B02;9999-12-31;GE10;G0;UAH;1063417028;M;ENIGMA-MANUFACTURING;;;;;;;UAH;G;;;;140;1;2013-07-31;;;60;;K4;8
3405576;2013-10-11;ZSI;ZV6;9999-12-31;GE10;G0;UAH;1063417028;;TRUDIE-MANUFACTURING;;;;;;;UAH;G;;;23;RO10;1;2013-09-26;;;60;;K4;4
3405577;2013-10-11;ZSI;ZV6;9999-12-31;GE10;G0;UAH;1063417028;M;WAYCROSS-CAFE;104;;;;;;UAH;H;;;22;RO10;1;2013-09-26;;;60;;K4;5
3405578;2013-10-11;ZPL1;ZV6;9999-12-31;GE10;G0;UAH;1063417028;;BARRETTS-MOTORSERVICES;104;1;;;;;UAH;G;;;;RO10;1;2013-04-03;;;60;;K4;4
3405579;2013-10-11;ZPL1;B01;9999-12-31;GE10;G0;UAH;1063417028;M;CULLODEN-MOTORS;;;;;;;UAH;G;;;20;RO10;1;2013-04-03;;;60;;K4;7
3405580;2013-10-11;ZPL1;B01;9999-12-31;GE10;G0;UAH;1063417028;KZ;TIFTON-ACCOUNTING;;;;;;;UAH;C;;DE30;;GB10;1;2013-04-03;;;60;;K4;5
3405581;2013-10-11;ZPL2;B02;9999-12-31;GE10;G0;UAH;1063417028;;STATENVILLE-DEVELOPMENT;;2;;;;;UAH;C;;;210;PL10;1;2013-04-03;;;60;;K4;4
3405582;2013-10-11;ZPL2;ZV6;9999-12-31;UA10;G0;UAH;1063417028;KZ;KENNESAW-SIGNS;;;;;;;UAH;H;;PLAN;;PL10;1;2013-04-03;;;60;;K4;6
3405583;2013-10-11;ZPL2;ZV6;9999-12-31;NL11;G0;UAH;1070245467;;SOUTHNEWPORT-LANDSCAPING;;;;;;;UAH;G;;DE01;26;PL10;1;2013-02-05;;;60;;K4;1
3405584;2013-10-11;ZPL2;B01;9999-12-31;140;G0;UAH;1070245467;;DIXIE-ACCOUNTING;;;;;;;UAH;C;;DE30;210;PL10;1;2013-02-05;;;60;;K4;5
3405585;2013-10-11;ZPLZ;B01;9999-12-31;RU10;G0;UAH;1070245467;;RINCON-MEDICALSUPPLIES;;;;;;;UAH;B;;DE09;25;RO10;1;2013-02-05;;;60;;K4;2
3405586;2013-01-08;YI04;B01;9999-12-31;GB10;G0;UAH;1070245467;;NEWTON-TEXTILES;104;;;;;;UAH;B;;PLLQ;25;RO10;1;2013-02-05;;;60;;K4;7
3405587;2013-01-08;ZWEN;B01;9999-12-31;PL10;G0;UAH;1051200367;;LEEFIELD-OFFICESUPPLIES;;;;;;;UAH;B;;GB03;211;RO10;1;2013-02-05;;;80;;K4;4
3405588;2013-01-08;ZWEN;B02;9999-12-31;PL10;G0;UAH;1051200367;;TALLAPOOSA-INSURANCE;;;;;;;UAH;H;;DE08;;RO10;1;2013-02-05;;;30;;K4;6
3405589;2013-01-08;ZWEN;B02;9999-12-31;PL10;G0;UAH;1051200367;;SUMNER-PROSERVICES;;;;;;;UAH;G;;PLLU;;BE10;1;2013-02-05;;;30;;K4;4
3405590;2013-01-08;YO12;B02;9999-12-31;RO10;G0;UAH;1051200367;;COLQUITT-CAFE;;;;;;;UAH;L;;;;BE10;1;2013-02-05;;;30;;K4;5
3405591;2013-11-16;YO12;B02;9999-12-31;RO10;G0;UAH;1047057363;;PINELAKE-REALTY;106;;;;;;UAH;H;;GB02;;BE10;1;2013-02-05;;;30;;K4;7
3405592;2013-11-16;YO12;ZV6;9999-12-31;RO10;G0;UAH;1047057363;KZ;TUCKER-MOTORS;;3;;;;;UAH;C;;;26;BE10;1;2013-02-05;;;50;;K4;3
3405593;2013-11-16;YO12;ZV7;9999-12-31;UA10;G0;UAH;1072898772;;WOODSTOCK-TEXTILES;;;;;;;UAH;B;;DE04;28;UA10;1;2013-02-05;;;10;;K4;3
3405594;2013-11-16;YO12;B02;9999-12-31;GB10;G0;UAH;1072898772;;ROCHELLE-ACCOUNTING;;;;;;;UAH;G;;;;140;1;2013-02-05;;;10;;K4;4
3405595;2013-11-16;YO12;ZV7;9999-12-31;RU11;G0;UAH;1072898772;;OSTERFIELD-FURNISHINGS;;;ROZ;;;;UAH;H;;;;140;1;2013-02-05;;;10;;K4;2
3405596;2013-11-16;YO12;ZV7;9999-12-31;UA10;G0;UAH;1072898772;;VERNONBURG-MANUFACTURING;104;1;;;;;UAH;L;;PLOR;;10;1;2013-02-05;;;10;;K4;7
3405597;2013-11-16;ZWE;ZV4;9999-12-31;SE10;G0;UAH;1072898772;;SANDERSVILLE-TRAVEL;104;;;;;ZG;UAH;B;;DE30;;10;1;2013-02-13;;;10;;K4;8
3405598;2013-11-16;YI04;ZV6;9999-12-31;RO10;G0;GEL;1072898772;;CARNESVILLE-BAKERY;;;;;;;UAH;C;;;25;10;1;2013-02-13;;;10;;K4;5
3405599;2013-11-16;ZSAS;B01;9999-12-31;RO10;G0;GEL;1072898772;;FORSYTH-ACCOUNTING;;;;;;;RUB;C;;DE02;26;10;1;2013-02-13;;;50;;K4;8
3405600;2013-11-16;YI04;B01;9999-12-31;PL10;G0;GEL;1072898772;;GRAY-OFFICESUPPLIES;;;RO3;;;;GEL;L;;PLOU;;10;1;2013-10-04;;;50;;K4;7
3405601;2013-07-09;YI04;B01;9999-12-31;PL10;G0;GEL;1072898772;;BLAIRSVILLE-ACCOUNTING;104;;CYY;;;;GEL;C;;PLD1;;UA10;1;2013-10-06;;;60;;K4;6
3405602;2013-07-09;YI04;ZV6;9999-12-31;PL10;G0;GEL;1072898772;M;TOOMSBORO-INSURANCE;;;;;;;GEL;C;;PLA9;24;RO30;1;2013-10-06;;;60;;K4;3
3405603;2013-07-09;YI04;B01;9999-12-31;GB10;G0;RON;1072898772;;CARTERSVILLE-GYMNASIUM;102;;;;;;KZT;B;;PLA9;212;RO10;1;2013-10-06;;;60;;K4;1
3405604;2013-07-09;YO13;ZV7;9999-12-31;GB10;G0;RON;1072898772;;GENEVA-MANUFACTURING;;;CYY;;;;RON;B;;DE30;;RO10;1;2013-09-18;;;20;;K4;7
3405605;2013-07-09;YO13;B01;9999-12-31;GB10;G0;GBP;1072898772;KZ;LOOKOUTMOUNTAIN-CAFE;102;;ROG;;;;RON;L;;DE01;28;RO10;1;2013-05-13;;;20;;K4;2
3405606;2013-07-09;YO13;B01;9999-12-31;KZ10;G0;GBP;1083153381;;ABBA-TRAVEL;103;;;;;;GBP;C;;PLA6;;RU10;1;2013-05-13;;;20;;K4;5
3405607;2013-07-09;ZPL3;B01;9999-12-31;KZ10;G0;GBP;1083153381;;SMYRNA-SOFTWARE;104;;;;;;GBP;L;;PLH4;;UA10;1;2013-03-25;;;20;;K4;7
3405608;2013-07-09;ZPL3;B01;9999-12-31;KZ10;G0;GBP;1083153381;;WILLACOOCHEE-DEVELOPMENT;;;;;;;GBP;B;;PLF4;;UA10;1;2013-07-31;;;20;;K4;7
3405609;2013-07-09;ZPL3;B01;9999-12-31;KZ10;G0;GBP;1083153381;M;BOWDON-SOFTWARE;;;;;;;GBP;G;;PLPA;;UA10;1;2013-07-31;;;20;;K4;5
3405610;2013-03-11;YO01;B01;9999-12-31;RO30;G0;GBP;1083153381;;WESTWOOD-MOTORS;;;;;;;GBP;C;;;20;UA10;1;2013-07-31;;;20;;K4;4
3405611;2013-03-11;YO01;B01;9999-12-31;RU11;G0;GBP;1083153381;;BERKELEYLAKE-DEVELOPMENT;;;;;;;GBP;H;;PLD1;;UA10;1;2013-06-21;;;20;;K4;3
3405612;2013-03-11;YO01;B01;9999-12-31;10;G0;GBP;1083153381;;DIXIE-DEVELOPMENT;;;;;;ZG;GBP;H;;;29;UA10;1;2013-06-21;;;20;;K4;7
3405613;2013-03-11;ZSIN;B01;9999-12-31;SE10;G0;GBP;1042084521;;DUPONT-SIGNS;;;;;;;GBP;H;;DE04;;UA10;1;2013-06-21;;;20;;K4;8
3405614;2013-03-11;YO11;B02;9999-12-31;RO30;G0;GBP;1088762809;;GEORGETOWN-ENGINEERING;;;;;;;GBP;L;;DE03;29;KZ10;1;2013-06-21;;;20;;K4;8
3405615;2013-03-11;YO11;B02;9999-12-31;10;G0;GBP;1079247526;;CLYATTEVILLE-DEVELOPMENT;;;;;;;GBP;L;;DE05;28;KZ10;1;2013-06-21;;;20;;K4;6
3405616;2013-11-17;ZSIN;B02;9999-12-31;10;G0;GBP;1079247526;M;EULONIA-CAFE;;;DED;;;;GBP;C;;;28;KZ10;1;2013-06-21;;;20;;K4;4
3405617;2013-11-17;YO01;B02;9999-12-31;RU11;G0;GBP;1079247526;;GROOVERVILLE-FURNISHINGS;;;;;;;GBP;B;;;;KZ10;1;2013-06-21;;;20;;K4;8
3405618;2013-11-17;ZPL1;ZV4;9999-12-31;RU11;G0;GBP;1079247526;;CEDARTOWN-ENGINEERING;;;;;;;PLN;G;;;26;KZ10;1;2013-06-21;;;50;;K4;8
3405619;2013-11-17;ZPL1;ZV7;9999-12-31;UA10;G0;GBP;1079247526;;HIGGSTON-DEVELOPMENT;104;;RO3;;;;GBP;C;;;;KZ10;1;2013-03-20;;;50;;K4;7
3405620;2013-11-17;ZDMS;B02;9999-12-31;SE10;G0;GBP;1079247526;;CAVESPRING-TRAVEL;;;;;;;GBP;C;;;;KZ10;1;2013-03-20;;;50;;K4;1
3405621;2013-11-17;ZDMS;ZV6;9999-12-31;140;G0;GBP;1079247526;;LYONS-MEDICALSUPPLIES;;;;;;;GBP;H;;;;KZ10;1;2013-03-20;;;50;;K4;4
3405622;2013-11-17;ZSIS;ZV6;9999-12-31;140;G0;GBP;1058164753;;FARGO-STUDIOS;;;;;;;GBP;H;;;;KZ10;1;2013-03-20;;;50;;K4;3
3405623;2013-07-14;ZSIS;ZV4;9999-12-31;RU10;G0;RUB;1058164753;;BOWENSMILL-DEVELOPMENT;103;;;;;;GBP;L;;;;KZ10;1;2013-11-10;;;50;;K4;3
3405624;2013-07-14;ZPL2;ZV4;9999-12-31;RO10;G0;RUB;1058164753;M;STONEMOUNTAIN-LANDSCAPING;106;;;;;ZG;RUB;B;;PLH4;;KZ10;1;2013-11-10;;;50;;K4;2
3405625;2013-07-14;YO03;ZV4;9999-12-31;RO10;G0;RON;1058164753;;DAMASCUS-DEVELOPMENT;;;;;;;RUB;C;;PLPA;;KZ10;1;2013-11-10;;;20;;K4;2
3405626;2013-07-14;YO03;B01;9999-12-31;RO10;G0;RON;1058164753;;FRANKLIN-LANDSCAPING;;;;;;;KZT;G;;PLL0;;KZ10;1;2013-11-10;;;20;;K4;3
3405627;2013-05-30;ZSAS;B01;9999-12-31;PL10;G0;RON;1058164753;;TRUDIE-MANUFACTURING;;;ROZ;;;;RON;G;;PLA6;;KZ10;1;2013-11-10;;;20;;K4;4
3405628;2013-05-30;ZSAS;ZV4;9999-12-31;KZ10;G0;RON;1058164753;;AUSTELL-MANUFACTURING;;;;;;;RON;H;;PLD1;;KZ10;1;2013-11-10;;;20;;K4;4
3405629;2013-05-30;ZSAS;ZV6;9999-12-31;SE10;G0;RON;1058164753;;TEMPLE-MOTORSERVICES;;;RO3;;;;RON;H;;;;KZ10;1;2013-11-10;;;30;;K4;3
