BILL_NUM;BILL_ITEM;BILL_TYPE;BILL_CAT;BILL_DATE;BILL_RULE;BILL_QTY;BASE_UOM;BATCH;BILLTOPRTY;COMP_CODE;COST;COSTCENTER;CO_AREA;CREATEDON;BIL_I_CNT;BWAPPLNM;CH_ON;DISTR_CHAN;DIVISION;DIV_HEAD;CSHDSC_BAS;GN_CUSTOM;CUST_GROUP;CUST_GRP1;CUST_GRP2;CUST_GRP3;CUST_GRP4;CUST_GRP5;DENOMINTR;DOC_CATEG;DOC_CURRCY;EANUPC;EXCHG_RATE;EXCHG_STAT;EXRATEXACC;EXRATE_ACC;FISCVARNT;GN_R3_SSY;GROSS_VAL;GRS_WGT_DL;INV_QTY;ITEM_CATEG;ITM_TYPE;LOC_CURRCY;MATERIAL;MATL_GROUP;MATL_GRP_1;MATL_GRP_2;MATL_GRP_3;MATL_GRP_4;MATL_GRP_5;MAT_ENTRD;NETVAL_INV;NET_WGT_DL;NO_INV_IT;NUMERATOR;PAYER;PLANT;PRICE_DATE;PROCESSKEY;PROD_HIER;PROV_GROUP;RATE_TYPE;REBATE_BAS;REBATE_GRP;RECORDMODE;REFER_DOC;REFER_ITM;REQ_QTY;RT_PROMO;SALESDEAL;SALESEMPLY;SALESORG;SALES_DIST;SALES_GRP;SALES_OFF;SALES_UNIT;SCALE_QTY;SERV_DATE;SHIP_POINT;SHIP_TO;SOLD_TO;STAT_CURR;STAT_DATE;STOR_LOC;ST_UP_DTE;SUBTOTAL_1;SUBTOTAL_2;SUBTOTAL_3;SUBTOTAL_4;SUBTOTAL_5;SUBTOTAL_6;TAX_AMOUNT;TRANS_DATE;UNIT_OF_WT;VOLUMEUNIT;VOLUME_DL;WBS_ELEMT
140883;60;M;I;2013-03-22;G;6;MIN;1;2418282;KZ10;100;14;C05;2013-03-21;4;;2013-04-16;1;S3;S0;;RIDGEVILLE-SOFTWARE;CCROUP4;;;;;;1;C;GBP;;23,26;1;;;K4;;77.797,06;16.085,93;1205;ZBX;;EUR;828;;444;;;;;7213;3.438.690,56;355.410,26;9;2,33;27130473;109;2013-05-24;1;177766234;G1;M;52.722,32;B1;;3405438;70;62;;;;RO30;1;;OF8;;147;2013-09-09;SP7;1014017690;;RON;2013-05-14;LO8;2013-08-04;220.183,63;190.730,06;48.733,54;274.246,50;341.530,82;93139.83;210.064,94;2013-03-07;SD;;;
140883;70;M;I;2013-03-22;G;8;M3;1;2418282;GB10;400;14;C05;2013-03-21;9;;2013-04-16;1;S3;S0;;RIDGEVILLE-SOFTWARE;CCROUP8;106;;;;;1;C;GBP;;11,07;1;;;K4;;255.688,49;9.213,14;7192;ZBX;;EUR;828;;444;;;;;363;250.419,41;388.358,57;1;4,51;13466230;109;2013-06-24;1;177766234;G1;M;193.007,62;B1;;3405438;80;258;;;;RO30;1;;OF8;;355;2013-09-09;SP7;1014017690;;RON;2013-05-14;LO8;2013-08-04;362.543,02;319.548,37;94.583,02;160.979,23;258.148,48;251952.05;159.608,65;2013-01-04;SD;;;
140883;80;M;I;2013-03-22;C;11;MIN;1;2418282;RU10;100;14;C01;2013-10-21;3;;2013-04-16;1;S3;S0;;RIDGEVILLE-SOFTWARE;CCROUP6;;;;;;1;C;GBP;;15,94;1;;;K4;;55.973,93;4.924,07;8336;ZBX;;EUR;828;;111;;;;;2840;1.576.229,07;233.065,02;3;9,96;13466230;109;2013-09-28;1;127184505;G1;M;130.663,91;B1;;3405438;90;126;;;;RO30;1;;OF8;;372;2013-09-09;SP7;1014017690;;RON;2013-05-14;LO8;2013-08-04;66.187,76;182.379,56;372.571,93;122.824,32;365.893,26;327367.35;190.018,56;2013-04-15;SD;;;
140884;10;M;I;2013-03-22;H;6;TO;1;2418282;SE10;400;14;C02;2013-10-21;12;;2013-04-16;1;S3;S0;;AUBURN-ACCOUNTING;CCROUP11;103;;;;;1;C;GBP;;7,78;1;;;K4;;97.817,81;2.643,00;2422;ZBX;;EUR;828;;111;;;;;1939;3.419.542,76;4.849,44;9;9,32;13466230;109;2013-09-28;1;127184505;G1;M;330.242,28;B1;;3405439;10;839;;;;RO30;1;;OF8;;870;2013-06-09;SP7;1014017690;;RON;2013-05-14;LO8;2013-08-04;325.107,76;39.655,39;273.684,77;39.916,50;60.854,87;389228.77;225.200,26;2013-04-16;SD;;;
140884;20;M;I;2013-03-22;C;10;TO;1;2418282;RO10;400;3;C02;2013-10-21;2;;2013-04-16;1;S3;S0;;AUBURN-ACCOUNTING;CCROUP4;;;;;;1;C;GBP;;13,29;1;;;K4;;250.116,42;20.965,86;5310;ZBX;;EUR;828;;111;;;;;1522;2.806.343,67;355.440,94;5;2,92;13466230;109;2013-09-28;1;127184505;G1;KZ;275.133,82;B1;;3405439;20;960;;;;RO30;1;;OF8;;459;2013-09-19;SP7;1014017690;;RON;2013-05-14;LO8;2013-11-19;83.098,56;348.124,46;176.925,23;253.425,98;291.797,44;175669.66;193.701,18;2013-07-05;SD;;;
140884;30;M;I;2013-03-22;B;7;M3;1;2418282;RO60;600;2;C02;2013-10-21;8;;2013-04-16;1;S3;S0;;AUBURN-ACCOUNTING;CCROUP1;;1;;;;1;C;GBP;;19,92;1;;;K4;;202.051,16;20.149,80;2609;ZBX;;EUR;819;;111;B13;;;;6070;3.414.988,42;294.133,38;2;1,91;28150078;100;2013-09-28;1;152709635;G1;KZ;46.938,20;B1;;3405439;30;831;;;;RO30;1;;OF8;;168;2013-09-19;SP10;1014017690;;RON;2013-05-14;LO8;2013-11-19;397.531,57;264.821,26;76.322,29;191.239,60;309.377,97;316019.41;50.967,63;2013-02-09;SD;;;
140884;40;M;I;2013-03-22;L;11;STD;1;2418282;SE10;400;18;C04;2013-10-21;8;;2013-04-16;1;S3;S0;;AUBURN-ACCOUNTING;CCROUP7;104;;;;;1;H;GBP;;17,26;1;;;K4;;105.297,18;34.818,56;3139;ZLAR;;EUR;819;;111;;;;;6969;3.806.470,31;360.680,52;4;4,54;28150078;100;2013-04-16;1;118096672;G1;M;394.097,38;B1;;3405439;50;614;;;;RO30;1;;OF8;;702;2013-09-19;SP8;1014017690;;RON;2013-05-14;LO8;2013-11-19;373.567,96;332.073,10;386.990,33;290.435,41;88.139,81;19413.8;83.623,49;2013-02-01;SD;;;
140884;50;M;I;2013-03-22;L;4;TO;1;2418282;10;800;18;C04;2013-10-21;12;;2013-04-16;1;S3;S0;;AUBURN-ACCOUNTING;CCROUP5;;;;;;1;H;GBP;;9,98;1;;;K4;;30.814,85;34.529,59;2213;ZLAR;;EUR;819;;111;;;;;6722;3.705.755,57;49.082,10;8;2,21;28150078;100;2013-04-16;1;118096672;G1;M;392.498,89;B1;;3405439;70;937;;;;RO30;1;;OF8;;916;2013-09-19;SP8;1013130310;;RON;2013-05-14;LO8;2013-09-02;314.300,54;278.237,11;343.520,16;280.110,65;219.399,03;82705.98;83.290,47;2013-01-19;SD;;;
140884;60;M;I;2013-03-22;C;9;M3;1;2418282;140;300;18;C04;2013-10-21;13;;2013-08-31;1;S3;S0;;AUBURN-ACCOUNTING;CCROUP7;;;;;;1;B;GBP;;22,40;1;;;K4;;78.521,14;12.074,92;6279;ZGB1;;EUR;819;;208;;;;;5729;3.261.580,35;183.725,50;4;1,61;27230048;100;2013-04-16;1;118096672;G1;M;365.992,76;B1;;3405439;90;704;;;;RO30;1;;OF8;;835;2013-08-22;SP8;1010544366;;PLN;2013-05-14;LO16;2013-09-02;8.218,72;248.627,05;227.137,84;365.602,84;267.082,71;282188.69;311.327,60;2013-07-03;SD;;;
140885;10;M;I;2013-03-22;C;10;ST;1;2418282;RU11;400;18;C04;2013-10-21;4;;2013-08-31;1;S3;S0;;BAXLEY-SOFTWARE;CCROUP9;;;;;;1;B;GBP;;10,84;1;;;K4;;272.751,62;8.136,87;1038;ZGB1;;EUR;129;;208;;;;;9112;3.501.488,74;322.895,05;8;8,70;27230048;100;2013-04-16;1;118096672;G1;M;58.001,30;B1;;3405440;10;214;;;;RO30;1;;OF8;;340;2013-08-22;SP5;1010544366;;PLN;2013-05-14;LO16;2013-09-02;274.698,54;81.067,22;11.745,85;236.597,14;247.878,97;14211.95;305.120,30;2013-04-11;SD;;;
140885;20;M;I;2013-03-22;B;3;M3;1;2418282;GE10;700;18;C04;2013-10-21;10;;2013-08-31;1;S3;S0;;BAXLEY-SOFTWARE;CCROUP5;106;;;;;1;B;GBP;;3,22;1;;;K4;;187.181,33;3.548,00;7212;ZTAL;;EUR;681;;138;;;;;2621;3.824.168,57;297.785,75;3;3,86;28900485;100;2013-03-13;1;118096672;G1;M;225.339,25;B1;;3405440;30;633;;;;RO30;1;;OF8;;744;2013-10-27;SP5;1010544366;;PLN;2013-05-14;LO8;2013-09-02;290.144,32;172.792,48;158.369,35;325.422,66;377.141,86;138074.32;92.886,96;2013-07-16;SD;;;
140886;10;KZ;I;2013-03-22;L;13;MIN;1;2418282;NL11;100;18;C04;2013-10-21;4;;2013-08-31;1;S3;S0;;BROOKFIELD-MEDICALSUPPLIES;CCROUP2;104;;;;;1;B;GBP;;7,05;1;;;K4;;110.375,15;4.982,96;3590;ZSAC;;EUR;681;;138;;;;;3148;784.992,70;261.658,44;8;3,07;28900485;100;2013-03-13;1;118096672;G1;M;35.470,21;B1;;3405441;10;102;;;;RO30;1;;OF8;;916;2013-03-02;SP5;1010544366;KZ;PLN;2013-06-11;LO8;2013-09-02;124.462,34;17.738,64;159.354,63;309.386,57;384.166,70;391019.34;25.841,12;2013-07-21;SD;;;
140886;20;KZ;I;2013-03-22;B;4;TO;1;2418282;RU10;800;18;C04;2013-10-21;6;;2013-08-31;1;S3;S0;;BROOKFIELD-MEDICALSUPPLIES;CCROUP1;;;;;;1;B;GBP;;9,07;1;;;K4;;204.835,48;35.730,46;7220;Y002;;EUR;681;;138;;;;;4321;104.104,81;256.637,50;6;6,82;20307148;101;2013-03-13;1;156523079;G1;M;83.529,37;B1;;3405441;20;857;;;;RO30;1;;OF8;;740;2013-03-02;SP5;1010544366;KZ;PLN;2013-06-11;LO8;2013-09-02;348.998,60;312.168,50;240.337,71;90.524,66;212.032,29;300758.77;312.667,99;2013-03-13;SD;;;
140886;30;KZ;I;2013-03-22;B;2;M3;1;2418585;GB30;100;18;C04;2013-10-19;14;;2013-09-26;1;S3;S0;;BROOKFIELD-MEDICALSUPPLIES;CCROUP1;;;;;;1;B;GBP;;17,33;1;;;K4;;55.336,51;33.379,80;370;Y002;;EUR;681;;309;;;;;3541;87.431,07;226.354,26;6;8,13;20307148;100;2013-08-26;1;156523079;G1;M;155.303,65;B1;;3405441;30;137;;;;RO30;1;;OF8;;814;2013-03-02;SP3;1010544366;KZ;RUB;2013-06-11;LO8;2013-09-02;88.969,03;125.902,62;247.773,75;28.126,33;218.816,85;94738.76;83.450,34;2013-08-06;SD;;;
140886;40;KZ;I;2013-03-22;G;8;STD;1;2418585;RO30;500;19;C04;2013-10-19;7;;2013-09-26;1;S3;S0;;BROOKFIELD-MEDICALSUPPLIES;CCROUP10;;;;;;1;B;GBP;;16,35;1;;;K4;;58.270,39;18.317,20;3238;ZSIN;;EUR;681;;681;;;;;7638;3.076.877,78;323.271,72;2;5,53;20307148;105;2013-08-26;1;156523079;G1;KZ;202.313,97;B1;;3405441;40;26;;;;RO30;1;;OF8;;925;2013-03-02;SP10;1022388284;KZ;RUB;2013-06-11;LO8;2013-09-02;85.426,08;131.869,77;323.036,28;284.707,70;238.789,45;72947.87;367.065,76;2013-02-22;SD;;;
140887;10;M;I;2013-02-15;L;1;M3;1;2418585;UA10;700;19;C04;2013-10-19;13;;2013-09-26;1;S7;S0;;HARTWELL-CAFE;CCROUP7;;;ROZ;;;1;B;GBP;;18,11;1;;;K4;;16.603,80;13.050,38;2456;YQ05;;EUR;207;;681;;;;;3911;41.540,38;10.574,14;9;4,15;20307148;105;2013-08-26;1;121737079;G1;KZ;44.349,78;B1;;3405442;40;682;;;;RO30;1;;OF11;;672;2013-03-02;SP10;1025076324;;RUB;2013-06-11;LO8;2013-09-02;143.325,63;153.997,53;289.269,31;334.406,25;282.703,59;110630.87;183.379,05;2013-06-18;SD;;;
140887;20;M;I;2013-02-15;L;4;ST;1;2418585;RO10;400;19;C04;2013-10-19;11;;2013-06-27;9;S7;S0;;HARTWELL-CAFE;CCROUP2;;;;;;1;B;RUB;;13,85;1;;;K4;;52.104,49;27.108,49;801;ZSE2;;EUR;207;;681;;;;;2387;304.827,51;322.414,83;1;9,97;20307148;105;2013-11-23;1;149551727;G1;KZ;121.911,57;B1;;3405442;50;159;;;;RO30;1;;OF11;;868;2013-09-20;SP10;1025076324;;RUB;2013-06-11;LO4;2013-09-02;68.227,06;219.316,39;321.827,74;293.165,92;221.644,18;374566.45;330.379,14;2013-01-18;SD;;;
140887;30;M;I;2013-02-15;C;7;TO;1;2418585;RO10;200;19;C04;2013-10-19;8;;2013-03-15;1;S7;S0;;HARTWELL-CAFE;CCROUP8;;;;;;1;L;RUB;;14,77;1;;;K4;;142.791,83;18.268,50;109;ZLHA;;EUR;507;;175;;;;;7114;370.635,93;337.076,22;5;7,93;20307148;105;2013-11-23;1;149551727;G1;KZ;189.691,16;B1;;3405442;60;596;;;;RO30;1;;OF11;;133;2013-09-20;SP8;1017885157;;RUB;2013-06-04;LO4;2013-09-02;167.482,55;192.933,52;33.232,27;74.073,82;210.529,13;105560.93;123.356,79;2013-02-11;SD;;;
140887;40;M;I;2013-02-15;G;14;TO;1;2418585;SE10;400;19;C04;2013-01-19;3;;2013-03-15;9;S7;S0;;HARTWELL-CAFE;CCROUP1;;;;;;1;H;RUB;;3,48;1;;;K4;;36.152,35;14.688,98;7578;ZLHA;;EUR;507;;549;;;;;9631;3.475.924,35;308.585,54;6;6,64;20307148;105;2013-11-23;1;183225699;G1;KZ;99.763,25;B1;;3405442;80;714;;;;RO30;1;;OF11;;631;2013-09-20;SP8;1013159773;;RUB;2013-06-04;LO4;2013-10-23;279.389,30;382.043,98;352.876,83;8.715,78;207.450,60;217634.37;383.670,77;2013-07-27;SD;;;
140888;10;M;I;2013-06-08;L;1;STD;1;2418585;BE10;800;19;C04;2013-01-19;10;;2013-08-03;9;S7;S0;;MORGAN-ENGINEERING;CCROUP9;;;;;;1;H;RUB;;9,51;1;;;K4;;249.812,31;13.807,27;6736;Y047;;EUR;507;;549;;;;;1295;1.103.605,03;234.153,47;1;7,45;17797729;105;2013-11-23;1;183225699;G1;KZ;350.455,58;B1;;3405443;10;83;;;;RO30;1;;OF11;;792;2013-09-20;SP8;1013159773;;RUB;2013-06-04;LO4;2013-10-23;266.445,53;4.549,84;324.410,58;168.282,62;68.153,27;300676.33;181.368,64;2013-04-12;SD;;;
140888;20;KZ;I;2013-06-08;C;1;MIN;1;2418315;KZ10;700;19;C04;2013-01-19;10;;2013-01-10;1;S7;S0;;MORGAN-ENGINEERING;CCROUP8;104;;;;;1;B;UAH;;5,55;1;;;K4;;11.412,17;25.142,52;2458;Y047;;EUR;507;;549;;;;;7326;482.960,48;123.056,48;7;9,84;26390821;105;2013-06-26;1;183225699;G1;M;277.140,10;B1;;3405443;20;599;;;;RO30;1;;OF3;;683;2013-09-20;SP8;1013159773;;RUB;2013-06-04;LO4;2013-10-23;10.438,58;369.712,73;197.744,58;89.247,89;78.996,41;176916.66;305.923,76;2013-09-27;SD;;;
140888;30;KZ;I;2013-06-08;G;6;M3;1;2418315;PL10;700;19;C04;2013-01-19;14;;2013-01-10;1;S7;S0;;MORGAN-ENGINEERING;CCROUP9;;1;;;;1;H;UAH;;2,99;1;;;K4;;185.767,44;38.223,32;5912;Y047;;EUR;507;;549;;;;;6303;654.537,28;243.589,98;9;3,46;22960430;108;2013-09-28;1;183225699;G1;M;162.527,99;B1;;3405443;30;950;;;;RO30;1;;OF3;;557;2013-09-20;SP8;1013159773;;RUB;2013-06-04;LO4;2013-10-23;194.521,61;50.338,34;386.369,93;193.852,31;122.263,39;143344.2;253.641,78;2013-11-03;SD;;;
140888;40;M;I;2013-06-08;C;5;M3;1;2418315;NL11;300;11;C04;2013-01-19;11;;2013-01-10;9;S7;S0;;MORGAN-ENGINEERING;CCROUP10;103;;;;;1;B;SEK;;8,59;1;;;K4;;3.761,34;30.213,55;5517;ZLAR;;EUR;507;;549;;;;;2283;1.978.312,80;344.024,34;1;6,02;22960430;100;2013-09-28;1;183225699;G1;KZ;281.195,06;B1;;3405443;40;215;;;;RO30;1;;OF3;;634;2013-09-20;SP8;1019948153;;RUB;2013-02-23;LO4;2013-10-23;351.533,93;326.012,50;103.569,77;85.525,72;392.553,28;71801.4;95.474,29;2013-08-28;SD;;;
140888;50;M;I;2013-06-08;G;13;TO;1;2418315;140;300;11;C04;2013-01-19;3;;2013-01-10;1;S7;S0;;MORGAN-ENGINEERING;CCROUP3;;;;;;1;G;SEK;;5,44;1;;;K4;;161.010,55;36.484,37;8349;ZLHA;;EUR;507;;549;;;BDB;;6553;3.990.664,30;363.712,10;3;4,99;22960430;100;2013-09-28;1;183225699;G1;KZ;337.805,43;B1;;3405443;50;464;;;;RO30;1;;OF3;;340;2013-09-20;SP8;1019948153;;RUB;2013-02-23;LO10;2013-07-06;50.507,84;234.916,88;141.732,77;138.806,05;53.093,10;184865.63;361.678,37;2013-11-23;SD;;;
140889;10;M;I;2013-06-08;C;4;TO;1;2418315;NL11;500;11;C04;2013-05-17;8;;2013-01-10;1;S7;S0;;ALLENHURST-BAKERY;CCROUP9;;;;;;1;G;SEK;;10,63;1;;;K4;;45.859,63;34.417,93;226;ZSAC;;EUR;507;;549;B13;;BDB;;8379;1.214.392,29;72.206,90;9;6,13;10464254;100;2013-09-28;1;183225699;G1;M;155.265,79;B1;;3405444;20;526;;;;RU11;1;;OF3;;210;2013-09-20;SP8;1014591061;;RUB;2013-02-23;LO10;2013-02-07;27.057,02;30.043,85;66.847,00;93.605,15;88.933,42;294082.74;731,98;2013-04-09;SD;;;
140889;20;M;I;2013-06-08;B;2;MIN;1;2418315;KZ10;700;11;C04;2013-05-17;2;;2013-01-10;1;S7;S0;;ALLENHURST-BAKERY;CCROUP11;;;;;;1;G;RUB;;7,60;1;;;K4;;52.006,44;1.952,52;2990;ZBXR;;EUR;127;;549;;;BDB;;1599;1.718.764,40;318.245,02;9;3,09;10464254;100;2013-09-28;1;124621037;G1;KZ;81.470,63;B1;;3405444;30;209;;;;RU11;1;;OF3;;968;2013-09-20;SP8;1017754006;;RUB;2013-02-23;LO10;2013-02-07;211.789,60;11.734,71;230.224,40;217.117,82;255.958,60;208661.99;177.147,09;2013-11-21;SD;;;
140889;30;M;I;2013-01-23;C;4;M3;1;2418315;BE10;600;11;C02;2013-05-17;14;;2013-01-10;1;S7;S0;;ALLENHURST-BAKERY;CCROUP3;103;;;;;1;H;RUB;;20,64;1;;;K4;;191.607,29;15.361,14;6697;ZBXR;;EUR;127;;549;;;BDB;;7783;3.111.060,47;250.310,16;3;6,95;22114308;100;2013-09-28;1;124621037;G1;KZ;268.757,52;B1;;3405444;40;996;;;;RU11;1;;OF3;;719;2013-09-20;SP8;1028693093;;RUB;2013-02-23;LO10;2013-02-07;328.714,20;321.817,72;112.246,25;346.091,38;252.853,73;186866.99;142.643,87;2013-11-11;SD;;;
140889;40;KZ;I;2013-01-23;H;14;M3;1;2418720;RU10;100;11;C02;2013-05-17;1;;2013-09-20;9;S1;S0;;ALLENHURST-BAKERY;CCROUP11;;;;;;1;L;RUB;;20,92;1;;;K4;;173.767,12;12.864,33;6316;ZBXR;;EUR;127;;549;;;BDB;;2302;3.572.427,77;92.454,43;5;6,89;25377836;100;2013-09-28;1;124621037;G1;KZ;92.304,84;B1;;3405444;50;139;;;;RU11;1;;OF11;;316;2013-09-20;SP8;1028693093;;RUB;2013-09-07;LO10;2013-02-07;379.170,88;113.912,53;234.978,61;266.873,68;186.866,39;117835.54;206.674,54;2013-08-11;SD;;;
140890;10;M;I;2013-01-23;C;12;MIN;1;2418720;GB30;800;11;C02;2013-05-17;7;;2013-09-20;1;S1;S0;;SPRINGFIELD-TEXTILES;CCROUP9;;;;;;1;L;SEK;;21,13;1;;;K4;;109.778,41;30.115,46;4986;ZSAR;;EUR;127;;549;;R01;702;;3663;2.087.974,82;80.163,78;2;9,53;25377836;105;2013-10-08;1;131251661;G1;KZ;159.717,96;B1;;3405445;10;74;;;;RU11;1;20;OF11;;537;2013-08-25;SP8;1015060100;;RUB;2013-09-07;LO8;2013-02-07;258.324,63;368.579,19;329.261,65;338.073,68;292.201,51;223890.08;5.751,93;2013-07-07;SD;;;
140890;20;KZ;I;2013-01-23;B;2;TO;1;2418720;RO30;100;11;C02;2013-05-20;8;;2013-09-20;1;S1;S0;;SPRINGFIELD-TEXTILES;CCROUP8;;;;;;1;L;UAH;;10,45;1;;;K4;;44.776,59;7.371,13;5196;ZSAR;;EUR;851;;549;;;702;;8524;1.921.438,01;278.381,94;2;4,97;25377836;105;2013-10-08;1;131251661;G1;KZ;123.832,43;B1;;3405445;20;105;;;;RU11;1;20;OF11;;807;2013-08-25;SP1;1022443597;;RUB;2013-09-07;LO8;2013-02-07;350.510,70;347.168,39;244.841,52;112.147,79;194.054,78;161515.28;240.693,46;2013-01-25;SD;;;
140890;30;KZ;I;2013-01-23;G;14;MIN;1;2418720;GE10;800;2;C02;2013-05-20;7;;2013-09-20;1;S1;S0;;SPRINGFIELD-TEXTILES;CCROUP11;;;;;;1;L;UAH;;21,05;1;;;K4;;199.150,73;3.163,11;7109;ZSAR;;EUR;388;;549;B13;;702;;1417;3.151.553,56;178.986,64;9;8,79;25377836;105;2013-10-08;1;141528503;G1;KZ;193.531,25;B1;;3405445;30;735;;;;RU11;1;20;OF11;;422;2013-08-25;SP1;1016362789;;RUB;2013-09-07;LO8;2013-02-07;398.838,82;190.887,03;212.071,85;284.670,70;263.126,62;35539.25;154.346,52;2013-05-31;SD;;;
140890;40;KZ;I;2013-01-23;L;10;TO;1;2418720;PL10;100;10;C02;2013-05-20;9;;2013-09-20;1;S8;S0;;SPRINGFIELD-TEXTILES;CCROUP6;;;;;;1;G;UAH;;22,00;1;;;K4;;174.851,00;38.751,98;4881;ZPL1;;KZT;388;;752;B13;;702;;5686;3.490.931,95;13.259,05;7;7,31;25377836;105;2013-10-08;1;205449975;G1;KZ;213.667,06;B1;;3405445;40;209;;;;RU11;1;20;OF11;;622;2013-08-25;SP1;1016362789;;RUB;2013-09-07;LO8;2013-02-07;289.294,05;31.305,22;240.329,11;97.149,62;309.173,02;205934.1;284.777,30;2013-01-15;SD;;;
140890;50;KZ;I;2013-01-23;B;9;ST;1;2418720;SE10;500;10;C02;2013-05-20;9;;2013-02-26;1;S8;S0;;SPRINGFIELD-TEXTILES;CCROUP7;106;;;;;1;G;GBP;;22,19;1;;;K4;;128.149,05;27.992,62;5656;ZSAC;;KZT;158;;664;;;702;;2136;483.731,27;337.409,12;8;6,65;25377836;105;2013-11-14;1;137097180;G1;KZ;452,71;B1;;3405445;50;881;;;;RU11;1;20;OF11;;485;2013-08-25;SP1;1016362789;;RUB;2013-09-07;LO8;2013-02-07;145.411,20;95.431,92;242.829,55;56.856,48;362.204,69;214.52;244.425,93;2013-03-02;SD;;;
140890;60;KZ;I;2013-01-23;L;14;TO;1;2418720;NL11;200;10;C02;2013-05-20;9;;2013-02-26;1;S8;S0;;SPRINGFIELD-TEXTILES;CCROUP9;;;;;;1;L;GBP;;3,29;1;;;K4;;139.351,63;1.036,58;3596;Y070;;KZT;869;;664;;R01;;;2731;1.004.660,60;51.977,12;6;5,76;25377836;105;2013-11-08;1;137097180;G1;KZ;258.355,90;B1;;3405445;60;794;;;;RU11;1;20;OF11;;114;2013-08-25;SP10;1016362789;;RUB;2013-04-16;LO8;2013-02-07;309.508,83;306.138,50;71.913,11;15.166,77;342.499,93;252209.1;352.204,13;2013-07-03;SD;;;
140890;70;KZ;I;2013-01-23;L;13;TO;1;2418720;GE10;200;10;C02;2013-05-20;7;;2013-02-26;1;S8;S0;;SPRINGFIELD-TEXTILES;CCROUP11;;;;;;1;L;GBP;;1,41;1;;;K4;;33.899,33;23.388,93;2834;Y047;;KZT;869;;664;;;;;1414;1.861.415,28;50.499,71;8;7,22;25377836;105;2013-11-08;1;217577232;G1;KZ;276.350,97;B1;;3405445;80;674;;;;RU11;1;20;OF11;;510;2013-08-25;SP10;1018153578;;RUB;2013-02-28;LO8;2013-02-07;28.944,54;251.006,10;200.378,12;171.785,06;169.459,23;155149.2;77.831,88;2013-05-20;SD;;;
140890;80;KZ;I;2013-01-23;L;14;M3;1;2418720;RO60;100;6;C02;2013-05-20;1;;2013-02-26;1;S5;S0;;SPRINGFIELD-TEXTILES;CCROUP7;;;;;;1;L;GBP;;23,24;1;;;K4;;240.767,12;20.791,14;8767;Y047;;KZT;403;;664;;;;;6973;1.906.572,40;76.230,17;7;8,84;25377836;105;2013-11-08;1;182137556;G1;KZ;77.111,81;B1;;3405445;90;110;;;;RU11;1;20;OF8;;592;2013-08-25;SP5;1028461374;;RUB;2013-02-28;LO9;2013-02-07;164.878,41;68.323,19;189.724,62;5.948,90;290.367,12;375991.13;357.404,71;2013-09-16;SD;;;
140891;10;KZ;I;2013-01-23;B;12;MIN;1;2418720;RU11;400;6;C02;2013-09-21;6;;2013-02-26;1;S5;S0;;FORTVALLEY-INSURANCE;CCROUP11;;;;;;1;B;GBP;;19,40;1;;;K4;;168.819,90;19.899,01;1506;Y047;;PLN;403;;664;;;;;1173;496.579,49;15.876,00;3;7,76;25377836;105;2013-11-08;1;138798334;G1;KZ;70.560,99;B1;;3405446;10;418;;;;RU11;1;;OF11;;796;2013-08-25;SP5;1010205225;;RUB;2013-02-28;LO9;2013-02-07;130.528,00;188.566,35;17.269,51;306.554,64;218.643,19;301668.7;318.282,67;2013-05-17;SD;;;
140891;20;KZ;I;2013-01-23;L;2;TO;1;2418720;RU10;100;14;C01;2013-09-21;9;;2013-02-26;1;S5;S0;;FORTVALLEY-INSURANCE;CCROUP9;;;;;;1;B;GBP;;16,28;1;;;K4;;295.084,02;6.594,61;1038;ZSAC;;PLN;403;;377;;;;;6797;1.041.236,72;794,84;8;4,08;25377836;105;2013-11-08;1;162647140;G1;KZ;34.659,80;B1;;3405446;20;268;;;;RU11;1;;OF3;;242;2013-08-25;SP4;1010205225;;RUB;2013-02-28;LO9;2013-02-07;234.131,85;296.908,82;140.352,07;192.409,46;39.523,82;137383.11;361.634,43;2013-01-24;SD;;;
140892;10;KZ;I;2013-01-23;H;8;MIN;1;2418720;UA10;200;18;C03;2013-05-05;10;;2013-10-08;9;S5;S0;;ALMA-LANDSCAPING;CCROUP11;106;;;;;1;B;GBP;;24,34;1;;;K4;;154.704,24;37.668,50;1011;Y030;;PLN;669;;377;;;;;8852;1.871.301,65;110.391,14;4;8,44;25377836;105;2013-11-08;1;162647140;G1;KZ;81.307,52;B1;;3405447;20;548;;;;RU11;1;;OF3;;88;2013-06-24;SP4;1010205225;KZ;RUB;2013-02-28;LO9;2013-02-07;96.039,81;23.228,22;125.644,93;381.821,19;319.171,62;239150.84;308.859,34;2013-09-27;SD;;;
140892;20;KZ;I;2013-10-17;H;14;TO;1;2418545;GE10;700;15;C02;2013-07-17;14;;2013-10-08;1;S5;S0;;ALMA-LANDSCAPING;CCROUP10;102;;;;;1;B;GBP;;13,34;1;;;K4;;276.182,31;14.881,11;5973;YQ05;;PLN;669;;377;;;;;288;2.502.903,84;284.674,68;7;8,55;25377836;101;2013-11-08;1;162647140;G1;KZ;64.684,42;B1;;3405447;30;641;;;;RU11;1;;OF3;;665;2013-06-24;SP4;1010205225;KZ;RUB;2013-06-15;LO7;2013-02-07;284.969,58;98.974,25;129.290,45;271.537,25;357.753,55;171384.76;305.685,15;2013-03-07;SD;;;
